Species	Protein ID	Family	Genome/EST	Category
Zea mays	GRMZM2G092409_P01	GeBP	Genome	TF
Zea mays	GRMZM2G121466_P01	GeBP	Genome	TF
Zea mays	GRMZM2G134866_P01	GeBP	Genome	TF
Zea mays	GRMZM2G134866_P02	GeBP	Genome	TF
Zea mays	GRMZM2G147515_P01	GeBP	Genome	TF
Zea mays	GRMZM2G162405_P01	GeBP	Genome	TF
Zea mays	GRMZM2G162405_P02	GeBP	Genome	TF
Zea mays	AC187209.5_FGP031	GRAS	Genome	TF
Zea mays	AC191401.3_FGP045	GRAS	Genome	TF
Zea mays	AC198366.3_FGP040	GRAS	Genome	TF
Zea mays	AC198420.4_FGP056	GRAS	Genome	TF
Zea mays	AC207334.3_FGP042	GRAS	Genome	TF
Zea mays	AC217624.1_FGP038	GRAS	Genome	TF
Zea mays	AC217999.3_FGP030	GRAS	Genome	TF
Zea mays	GRMZM2G001426_P01	GRAS	Genome	TF
Zea mays	GRMZM2G013016_P01	GRAS	Genome	TF
Zea mays	GRMZM2G015004_P01	GRAS	Genome	TF
Zea mays	GRMZM2G015004_P03	GRAS	Genome	TF
Zea mays	GRMZM2G015080_P01	GRAS	Genome	TF
Zea mays	GRMZM2G015080_P02	GRAS	Genome	TF
Zea mays	GRMZM2G015696_P01	GRAS	Genome	TF
Zea mays	GRMZM2G018254_P01	GRAS	Genome	TF
Zea mays	GRMZM2G019060_P01	GRAS	Genome	TF
Zea mays	GRMZM2G022717_P01	GRAS	Genome	TF
Zea mays	GRMZM2G023872_P01	GRAS	Genome	TF
Zea mays	GRMZM2G024320_P01	GRAS	Genome	TF
Zea mays	GRMZM2G024320_P02	GRAS	Genome	TF
Zea mays	GRMZM2G024973_P01	GRAS	Genome	TF
Zea mays	GRMZM2G028039_P02	GRAS	Genome	TF
Zea mays	GRMZM2G028438_P01	GRAS	Genome	TF
Zea mays	GRMZM2G028608_P01	GRAS	Genome	TF
Zea mays	GRMZM2G037286_P01	GRAS	Genome	TF
Zea mays	GRMZM2G037792_P01	GRAS	Genome	TF
Zea mays	GRMZM2G038199_P01	GRAS	Genome	TF
Zea mays	GRMZM2G043233_P01	GRAS	Genome	TF
Zea mays	GRMZM2G049159_P01	GRAS	Genome	TF
Zea mays	GRMZM2G049159_P03	GRAS	Genome	TF
Zea mays	GRMZM2G051785_P01	GRAS	Genome	TF
Zea mays	GRMZM2G055263_P01	GRAS	Genome	TF
Zea mays	GRMZM2G057736_P01	GRAS	Genome	TF
Zea mays	GRMZM2G060265_P01	GRAS	Genome	TF
Zea mays	GRMZM2G067446_P01	GRAS	Genome	TF
Zea mays	GRMZM2G068223_P01	GRAS	Genome	TF
Zea mays	GRMZM2G070371_P01	GRAS	Genome	TF
Zea mays	GRMZM2G071183_P01	GRAS	Genome	TF
Zea mays	GRMZM2G072576_P01	GRAS	Genome	TF
Zea mays	GRMZM2G073741_P01	GRAS	Genome	TF
Zea mays	GRMZM2G073779_P01	GRAS	Genome	TF
Zea mays	GRMZM2G073805_P01	GRAS	Genome	TF
Zea mays	GRMZM2G073823_P01	GRAS	Genome	TF
Zea mays	GRMZM2G076855_P01	GRAS	Genome	TF
Zea mays	GRMZM2G079470_P01	GRAS	Genome	TF
Zea mays	GRMZM2G079980_P01	GRAS	Genome	TF
Zea mays	GRMZM2G082387_P01	GRAS	Genome	TF
Zea mays	GRMZM2G082656_P01	GRAS	Genome	TF
Zea mays	GRMZM2G089636_P01	GRAS	Genome	TF
Zea mays	GRMZM2G089662_P01	GRAS	Genome	TF
Zea mays	GRMZM2G091656_P01	GRAS	Genome	TF
Zea mays	GRMZM2G096928_P01	GRAS	Genome	TF
Zea mays	GRMZM2G097456_P01	GRAS	Genome	TF
Zea mays	GRMZM2G098517_P01	GRAS	Genome	TF
Zea mays	GRMZM2G098517_P02	GRAS	Genome	TF
Zea mays	GRMZM2G098784_P01	GRAS	Genome	TF
Zea mays	GRMZM2G098800_P01	GRAS	Genome	TF
Zea mays	GRMZM2G098800_P02	GRAS	Genome	TF
Zea mays	GRMZM2G104342_P01	GRAS	Genome	TF
Zea mays	GRMZM2G106336_P01	GRAS	Genome	TF
Zea mays	GRMZM2G106356_P01	GRAS	Genome	TF
Zea mays	GRMZM2G106548_P01	GRAS	Genome	TF
Zea mays	GRMZM2G109869_P01	GRAS	Genome	TF
Zea mays	GRMZM2G110067_P01	GRAS	Genome	TF
Zea mays	GRMZM2G114680_P01	GRAS	Genome	TF
Zea mays	GRMZM2G114680_P02	GRAS	Genome	TF
Zea mays	GRMZM2G116638_P01	GRAS	Genome	TF
Zea mays	GRMZM2G117421_P01	GRAS	Genome	TF
Zea mays	GRMZM2G117426_P01	GRAS	Genome	TF
Zea mays	GRMZM2G120504_P01	GRAS	Genome	TF
Zea mays	GRMZM2G122312_P01	GRAS	Genome	TF
Zea mays	GRMZM2G122741_P01	GRAS	Genome	TF
Zea mays	GRMZM2G124256_P01	GRAS	Genome	TF
Zea mays	GRMZM2G125501_P01	GRAS	Genome	TF
Zea mays	GRMZM2G128893_P01	GRAS	Genome	TF
Zea mays	GRMZM2G129154_P01	GRAS	Genome	TF
Zea mays	GRMZM2G130188_P01	GRAS	Genome	TF
Zea mays	GRMZM2G130825_P01	GRAS	Genome	TF
Zea mays	GRMZM2G130825_P02	GRAS	Genome	TF
Zea mays	GRMZM2G131516_P01	GRAS	Genome	TF
Zea mays	GRMZM2G132794_P01	GRAS	Genome	TF
Zea mays	GRMZM2G133169_P01	GRAS	Genome	TF
Zea mays	GRMZM2G140085_P01	GRAS	Genome	TF
Zea mays	GRMZM2G140094_P01	GRAS	Genome	TF
Zea mays	GRMZM2G143433_P01	GRAS	Genome	TF
Zea mays	GRMZM2G144744_P01	GRAS	Genome	TF
Zea mays	GRMZM2G144744_P02	GRAS	Genome	TF
Zea mays	GRMZM2G146018_P01	GRAS	Genome	TF
Zea mays	GRMZM2G146938_P01	GRAS	Genome	TF
Zea mays	GRMZM2G146938_P02	GRAS	Genome	TF
Zea mays	GRMZM2G147945_P01	GRAS	Genome	TF
Zea mays	GRMZM2G148759_P01	GRAS	Genome	TF
Zea mays	GRMZM2G153333_P01	GRAS	Genome	TF
Zea mays	GRMZM2G157679_P01	GRAS	Genome	TF
Zea mays	GRMZM2G157679_P02	GRAS	Genome	TF
Zea mays	GRMZM2G159475_P01	GRAS	Genome	TF
Zea mays	GRMZM2G159475_P02	GRAS	Genome	TF
Zea mays	GRMZM2G159475_P03	GRAS	Genome	TF
Zea mays	GRMZM2G159475_P04	GRAS	Genome	TF
Zea mays	GRMZM2G159980_P01	GRAS	Genome	TF
Zea mays	GRMZM2G159980_P02	GRAS	Genome	TF
Zea mays	GRMZM2G163427_P01	GRAS	Genome	TF
Zea mays	GRMZM2G163427_P02	GRAS	Genome	TF
Zea mays	GRMZM2G167471_P01	GRAS	Genome	TF
Zea mays	GRMZM2G167493_P01	GRAS	Genome	TF
Zea mays	GRMZM2G169378_P01	GRAS	Genome	TF
Zea mays	GRMZM2G169636_P01	GRAS	Genome	TF
Zea mays	GRMZM2G172657_P01	GRAS	Genome	TF
Zea mays	GRMZM2G173429_P01	GRAS	Genome	TF
Zea mays	GRMZM2G173429_P02	GRAS	Genome	TF
Zea mays	GRMZM2G176537_P01	GRAS	Genome	TF
Zea mays	GRMZM2G179325_P01	GRAS	Genome	TF
Zea mays	GRMZM2G004619_P01	GRF	Genome	TF
Zea mays	GRMZM2G013451_P01	GRF	Genome	TF
Zea mays	GRMZM2G018414_P01	GRF	Genome	TF
Zea mays	GRMZM2G018414_P02	GRF	Genome	TF
Zea mays	GRMZM2G034876_P01	GRF	Genome	TF
Zea mays	GRMZM2G034876_P02	GRF	Genome	TF
Zea mays	GRMZM2G034876_P03	GRF	Genome	TF
Zea mays	GRMZM2G041223_P01	GRF	Genome	TF
Zea mays	GRMZM2G045977_P01	GRF	Genome	TF
Zea mays	GRMZM2G074067_P01	GRF	Genome	TF
Zea mays	GRMZM2G075449_P03	GRF	Genome	TF
Zea mays	GRMZM2G075449_P04	GRF	Genome	TF
Zea mays	GRMZM2G096709_P01	GRF	Genome	TF
Zea mays	GRMZM2G098594_P01	GRF	Genome	TF
Zea mays	GRMZM2G098594_P02	GRF	Genome	TF
Zea mays	GRMZM2G098594_P06	GRF	Genome	TF
Zea mays	GRMZM2G099862_P01	GRF	Genome	TF
Zea mays	GRMZM2G099862_P02	GRF	Genome	TF
Zea mays	GRMZM2G099862_P03	GRF	Genome	TF
Zea mays	GRMZM2G099862_P04	GRF	Genome	TF
Zea mays	GRMZM2G105335_P01	GRF	Genome	TF
Zea mays	GRMZM2G105335_P02	GRF	Genome	TF
Zea mays	GRMZM2G124566_P01	GRF	Genome	TF
Zea mays	GRMZM2G124566_P02	GRF	Genome	TF
Zea mays	GRMZM2G129147_P01	GRF	Genome	TF
Zea mays	GRMZM2G146973_P01	GRF	Genome	TF
Zea mays	GRMZM2G178261_P01	GRF	Genome	TF
Zea mays	GRMZM2G178261_P02	GRF	Genome	TF
Zea mays	GRMZM2G178261_P03	GRF	Genome	TF
Zea mays	GRMZM2G178261_P04	GRF	Genome	TF
Zea mays	AC196796.4_FGP033	HB	Genome	TF
Zea mays	AC203051.3_FGP029	HB	Genome	TF
Zea mays	AC206246.3_FGP039	HB	Genome	TF
Zea mays	AC217288.3_FGP029	HB	Genome	TF
Zea mays	AC217434.1_FGP029	HB	Genome	TF
Zea mays	GRMZM2G000139_P01	HB	Genome	TF
Zea mays	GRMZM2G000743_P01	HB	Genome	TF
Zea mays	GRMZM2G001289_P01	HB	Genome	TF
Zea mays	GRMZM2G001289_P02	HB	Genome	TF
Zea mays	GRMZM2G001777_P01	HB	Genome	TF
Zea mays	GRMZM2G002225_P01	HB	Genome	TF
Zea mays	GRMZM2G002635_P01	HB	Genome	TF
Zea mays	GRMZM2G002915_P01	HB	Genome	TF
Zea mays	GRMZM2G003304_P01	HB	Genome	TF
Zea mays	GRMZM2G003509_P01	HB	Genome	TF
Zea mays	GRMZM2G004334_P01	HB	Genome	TF
Zea mays	GRMZM2G004641_P01	HB	Genome	TF
Zea mays	GRMZM2G004641_P02	HB	Genome	TF
Zea mays	GRMZM2G004641_P03	HB	Genome	TF
Zea mays	GRMZM2G004641_P04	HB	Genome	TF
Zea mays	GRMZM2G004641_P07	HB	Genome	TF
Zea mays	GRMZM2G004957_P01	HB	Genome	TF
Zea mays	GRMZM2G004957_P02	HB	Genome	TF
Zea mays	GRMZM2G005624_P01	HB	Genome	TF
Zea mays	GRMZM2G006691_P01	HB	Genome	TF
Zea mays	GRMZM2G006758_P01	HB	Genome	TF
Zea mays	GRMZM2G006758_P02	HB	Genome	TF
Zea mays	GRMZM2G007337_P01	HB	Genome	TF
Zea mays	GRMZM2G008286_P01	HB	Genome	TF
Zea mays	GRMZM2G010482_P01	HB	Genome	TF
Zea mays	GRMZM2G011588_P01	HB	Genome	TF
Zea mays	GRMZM2G011588_P03	HB	Genome	TF
Zea mays	GRMZM2G013617_P01	HB	Genome	TF
Zea mays	GRMZM2G013617_P02	HB	Genome	TF
Zea mays	GRMZM2G016800_P01	HB	Genome	TF
Zea mays	GRMZM2G016800_P02	HB	Genome	TF
Zea mays	GRMZM2G017087_P01	HB	Genome	TF
Zea mays	GRMZM2G018584_P01	HB	Genome	TF
Zea mays	GRMZM2G018935_P01	HB	Genome	TF
Zea mays	GRMZM2G018935_P02	HB	Genome	TF
Zea mays	GRMZM2G021339_P01	HB	Genome	TF
Zea mays	GRMZM2G021339_P02	HB	Genome	TF
Zea mays	GRMZM2G021339_P03	HB	Genome	TF
Zea mays	GRMZM2G022492_P01	HB	Genome	TF
Zea mays	GRMZM2G022493_P01	HB	Genome	TF
Zea mays	GRMZM2G022493_P02	HB	Genome	TF
Zea mays	GRMZM2G026643_P01	HB	Genome	TF
Zea mays	GRMZM2G026643_P02	HB	Genome	TF
Zea mays	GRMZM2G028041_P01	HB	Genome	TF
Zea mays	GRMZM2G028622_P01	HB	Genome	TF
Zea mays	GRMZM2G031882_P01	HB	Genome	TF
Zea mays	GRMZM2G031882_P02	HB	Genome	TF
Zea mays	GRMZM2G032332_P01	HB	Genome	TF
Zea mays	GRMZM2G032332_P02	HB	Genome	TF
Zea mays	GRMZM2G033138_P01	HB	Genome	TF
Zea mays	GRMZM2G033138_P02	HB	Genome	TF
Zea mays	GRMZM2G033138_P05	HB	Genome	TF
Zea mays	GRMZM2G033185_P01	HB	Genome	TF
Zea mays	GRMZM2G033185_P05	HB	Genome	TF
Zea mays	GRMZM2G033185_P06	HB	Genome	TF
Zea mays	GRMZM2G033185_P07	HB	Genome	TF
Zea mays	GRMZM2G034113_P01	HB	Genome	TF
Zea mays	GRMZM2G034832_P01	HB	Genome	TF
Zea mays	GRMZM2G035379_P01	HB	Genome	TF
Zea mays	GRMZM2G035379_P02	HB	Genome	TF
Zea mays	GRMZM2G035379_P03	HB	Genome	TF
Zea mays	GRMZM2G035379_P04	HB	Genome	TF
Zea mays	GRMZM2G036189_P01	HB	Genome	TF
Zea mays	GRMZM2G037218_P01	HB	Genome	TF
Zea mays	GRMZM2G038252_P01	HB	Genome	TF
Zea mays	GRMZM2G038252_P02	HB	Genome	TF
Zea mays	GRMZM2G041127_P01	HB	Genome	TF
Zea mays	GRMZM2G041127_P02	HB	Genome	TF
Zea mays	GRMZM2G041127_P03	HB	Genome	TF
Zea mays	GRMZM2G041127_P04	HB	Genome	TF
Zea mays	GRMZM2G041462_P01	HB	Genome	TF
Zea mays	GRMZM2G042250_P01	HB	Genome	TF
Zea mays	GRMZM2G042250_P02	HB	Genome	TF
Zea mays	GRMZM2G042250_P03	HB	Genome	TF
Zea mays	GRMZM2G042250_P04	HB	Genome	TF
Zea mays	GRMZM2G044752_P01	HB	Genome	TF
Zea mays	GRMZM2G044752_P03	HB	Genome	TF
Zea mays	GRMZM2G044752_P05	HB	Genome	TF
Zea mays	GRMZM2G047448_P01	HB	Genome	TF
Zea mays	GRMZM2G047715_P01	HB	Genome	TF
Zea mays	GRMZM2G048922_P01	HB	Genome	TF
Zea mays	GRMZM2G049425_P01	HB	Genome	TF
Zea mays	GRMZM2G051310_P01	HB	Genome	TF
Zea mays	GRMZM2G051366_P01	HB	Genome	TF
Zea mays	GRMZM2G051366_P02	HB	Genome	TF
Zea mays	GRMZM2G052642_P01	HB	Genome	TF
Zea mays	GRMZM2G055243_P01	HB	Genome	TF
Zea mays	GRMZM2G055243_P02	HB	Genome	TF
Zea mays	GRMZM2G056368_P01	HB	Genome	TF
Zea mays	GRMZM2G056600_P01	HB	Genome	TF
Zea mays	GRMZM2G060050_P01	HB	Genome	TF
Zea mays	GRMZM2G060507_P01	HB	Genome	TF
Zea mays	GRMZM2G060541_P01	HB	Genome	TF
Zea mays	GRMZM2G061101_P01	HB	Genome	TF
Zea mays	GRMZM2G061101_P02	HB	Genome	TF
Zea mays	GRMZM2G062244_P01	HB	Genome	TF
Zea mays	GRMZM2G064466_P01	HB	Genome	TF
Zea mays	GRMZM2G064466_P02	HB	Genome	TF
Zea mays	GRMZM2G067003_P01	HB	Genome	TF
Zea mays	GRMZM2G067003_P02	HB	Genome	TF
Zea mays	GRMZM2G068318_P01	HB	Genome	TF
Zea mays	GRMZM2G068672_P01	HB	Genome	TF
Zea mays	GRMZM2G069028_P01	HB	Genome	TF
Zea mays	GRMZM2G069028_P02	HB	Genome	TF
Zea mays	GRMZM2G069028_P03	HB	Genome	TF
Zea mays	GRMZM2G069274_P01	HB	Genome	TF
Zea mays	GRMZM2G069274_P02	HB	Genome	TF
Zea mays	GRMZM2G069616_P01	HB	Genome	TF
Zea mays	GRMZM2G070910_P01	HB	Genome	TF
Zea mays	GRMZM2G070910_P02	HB	Genome	TF
Zea mays	GRMZM2G071444_P01	HB	Genome	TF
Zea mays	GRMZM2G071444_P02	HB	Genome	TF
Zea mays	GRMZM2G074645_P01	HB	Genome	TF
Zea mays	GRMZM2G075740_P01	HB	Genome	TF
Zea mays	GRMZM2G075740_P02	HB	Genome	TF
Zea mays	GRMZM2G075761_P01	HB	Genome	TF
Zea mays	GRMZM2G076272_P01	HB	Genome	TF
Zea mays	GRMZM2G076272_P04	HB	Genome	TF
Zea mays	GRMZM2G080016_P01	HB	Genome	TF
Zea mays	GRMZM2G083051_P01	HB	Genome	TF
Zea mays	GRMZM2G083051_P02	HB	Genome	TF
Zea mays	GRMZM2G084044_P01	HB	Genome	TF
Zea mays	GRMZM2G084642_P01	HB	Genome	TF
Zea mays	GRMZM2G086057_P01	HB	Genome	TF
Zea mays	GRMZM2G087741_P01	HB	Genome	TF
Zea mays	GRMZM2G088697_P01	HB	Genome	TF
Zea mays	GRMZM2G094241_P01	HB	Genome	TF
Zea mays	GRMZM2G094241_P02	HB	Genome	TF
Zea mays	GRMZM2G094935_P01	HB	Genome	TF
Zea mays	GRMZM2G096899_P01	HB	Genome	TF
Zea mays	GRMZM2G097349_P01	HB	Genome	TF
Zea mays	GRMZM2G097954_P01	HB	Genome	TF
Zea mays	GRMZM2G097954_P02	HB	Genome	TF
Zea mays	GRMZM2G098139_P01	HB	Genome	TF
Zea mays	GRMZM2G099319_P01	HB	Genome	TF
Zea mays	GRMZM2G101680_P01	HB	Genome	TF
Zea mays	GRMZM2G101680_P02	HB	Genome	TF
Zea mays	GRMZM2G101680_P03	HB	Genome	TF
Zea mays	GRMZM2G104204_P01	HB	Genome	TF
Zea mays	GRMZM2G105834_P01	HB	Genome	TF
Zea mays	GRMZM2G106276_P01	HB	Genome	TF
Zea mays	GRMZM2G106613_P01	HB	Genome	TF
Zea mays	GRMZM2G106613_P02	HB	Genome	TF
Zea mays	GRMZM2G108940_P01	HB	Genome	TF
Zea mays	GRMZM2G109252_P01	HB	Genome	TF
Zea mays	GRMZM2G109987_P01	HB	Genome	TF
Zea mays	GRMZM2G109987_P02	HB	Genome	TF
Zea mays	GRMZM2G109987_P03	HB	Genome	TF
Zea mays	GRMZM2G109987_P04	HB	Genome	TF
Zea mays	GRMZM2G109987_P05	HB	Genome	TF
Zea mays	GRMZM2G111204_P01	HB	Genome	TF
Zea mays	GRMZM2G111573_P01	HB	Genome	TF
Zea mays	GRMZM2G111573_P02	HB	Genome	TF
Zea mays	GRMZM2G111573_P03	HB	Genome	TF
Zea mays	GRMZM2G116063_P01	HB	Genome	TF
Zea mays	GRMZM2G116600_P01	HB	Genome	TF
Zea mays	GRMZM2G116600_P03	HB	Genome	TF
Zea mays	GRMZM2G116658_P01	HB	Genome	TF
Zea mays	GRMZM2G117164_P01	HB	Genome	TF
Zea mays	GRMZM2G118063_P01	HB	Genome	TF
Zea mays	GRMZM2G118063_P02	HB	Genome	TF
Zea mays	GRMZM2G118063_P03	HB	Genome	TF
Zea mays	GRMZM2G119999_P01	HB	Genome	TF
Zea mays	GRMZM2G119999_P02	HB	Genome	TF
Zea mays	GRMZM2G122076_P01	HB	Genome	TF
Zea mays	GRMZM2G122076_P02	HB	Genome	TF
Zea mays	GRMZM2G122537_P01	HB	Genome	TF
Zea mays	GRMZM2G122537_P02	HB	Genome	TF
Zea mays	GRMZM2G122750_P01	HB	Genome	TF
Zea mays	GRMZM2G122897_P01	HB	Genome	TF
Zea mays	GRMZM2G123140_P01	HB	Genome	TF
Zea mays	GRMZM2G123140_P02	HB	Genome	TF
Zea mays	GRMZM2G123140_P03	HB	Genome	TF
Zea mays	GRMZM2G123140_P04	HB	Genome	TF
Zea mays	GRMZM2G123140_P05	HB	Genome	TF
Zea mays	GRMZM2G123782_P01	HB	Genome	TF
Zea mays	GRMZM2G123782_P02	HB	Genome	TF
Zea mays	GRMZM2G125078_P01	HB	Genome	TF
Zea mays	GRMZM2G125078_P02	HB	Genome	TF
Zea mays	GRMZM2G125294_P01	HB	Genome	TF
Zea mays	GRMZM2G125976_P01	HB	Genome	TF
Zea mays	GRMZM2G126170_P01	HB	Genome	TF
Zea mays	GRMZM2G126170_P02	HB	Genome	TF
Zea mays	GRMZM2G126170_P03	HB	Genome	TF
Zea mays	GRMZM2G126170_P04	HB	Genome	TF
Zea mays	GRMZM2G126239_P01	HB	Genome	TF
Zea mays	GRMZM2G126646_P01	HB	Genome	TF
Zea mays	GRMZM2G126808_P02	HB	Genome	TF
Zea mays	GRMZM2G126808_P03	HB	Genome	TF
Zea mays	GRMZM2G126808_P04	HB	Genome	TF
Zea mays	GRMZM2G127306_P01	HB	Genome	TF
Zea mays	GRMZM2G127537_P01	HB	Genome	TF
Zea mays	GRMZM2G130442_P01	HB	Genome	TF
Zea mays	GRMZM2G130442_P02	HB	Genome	TF
Zea mays	GRMZM2G130642_P01	HB	Genome	TF
Zea mays	GRMZM2G131476_P01	HB	Genome	TF
Zea mays	GRMZM2G132367_P01	HB	Genome	TF
Zea mays	GRMZM2G132367_P02	HB	Genome	TF
Zea mays	GRMZM2G133699_P01	HB	Genome	TF
Zea mays	GRMZM2G133699_P02	HB	Genome	TF
Zea mays	GRMZM2G133935_P01	HB	Genome	TF
Zea mays	GRMZM2G133972_P01	HB	Genome	TF
Zea mays	GRMZM2G133972_P02	HB	Genome	TF
Zea mays	GRMZM2G134260_P01	HB	Genome	TF
Zea mays	GRMZM2G134372_P01	HB	Genome	TF
Zea mays	GRMZM2G134372_P02	HB	Genome	TF
Zea mays	GRMZM2G135419_P01	HB	Genome	TF
Zea mays	GRMZM2G135419_P02	HB	Genome	TF
Zea mays	GRMZM2G135419_P03	HB	Genome	TF
Zea mays	GRMZM2G135419_P04	HB	Genome	TF
Zea mays	GRMZM2G135419_P05	HB	Genome	TF
Zea mays	GRMZM2G135447_P01	HB	Genome	TF
Zea mays	GRMZM2G136369_P01	HB	Genome	TF
Zea mays	GRMZM2G139963_P01	HB	Genome	TF
Zea mays	GRMZM2G142962_P01	HB	Genome	TF
Zea mays	GRMZM2G142962_P02	HB	Genome	TF
Zea mays	GRMZM2G142962_P03	HB	Genome	TF
Zea mays	GRMZM2G143066_P01	HB	Genome	TF
Zea mays	GRMZM2G143066_P02	HB	Genome	TF
Zea mays	GRMZM2G143066_P03	HB	Genome	TF
Zea mays	GRMZM2G145690_P01	HB	Genome	TF
Zea mays	GRMZM2G148074_P01	HB	Genome	TF
Zea mays	GRMZM2G148098_P01	HB	Genome	TF
Zea mays	GRMZM2G150413_P01	HB	Genome	TF
Zea mays	GRMZM2G151116_P01	HB	Genome	TF
Zea mays	GRMZM2G151116_P02	HB	Genome	TF
Zea mays	GRMZM2G152904_P01	HB	Genome	TF
Zea mays	GRMZM2G154641_P01	HB	Genome	TF
Zea mays	GRMZM2G154641_P02	HB	Genome	TF
Zea mays	GRMZM2G158350_P01	HB	Genome	TF
Zea mays	GRMZM2G158350_P02	HB	Genome	TF
Zea mays	GRMZM2G158350_P03	HB	Genome	TF
Zea mays	GRMZM2G158350_P04	HB	Genome	TF
Zea mays	GRMZM2G158350_P05	HB	Genome	TF
Zea mays	GRMZM2G158350_P06	HB	Genome	TF
Zea mays	GRMZM2G159357_P01	HB	Genome	TF
Zea mays	GRMZM2G159431_P01	HB	Genome	TF
Zea mays	GRMZM2G159431_P02	HB	Genome	TF
Zea mays	GRMZM2G160783_P01	HB	Genome	TF
Zea mays	GRMZM2G161435_P01	HB	Genome	TF
Zea mays	GRMZM2G161435_P02	HB	Genome	TF
Zea mays	GRMZM2G161435_P03	HB	Genome	TF
Zea mays	GRMZM2G161961_P01	HB	Genome	TF
Zea mays	GRMZM2G161961_P02	HB	Genome	TF
Zea mays	GRMZM2G162481_P01	HB	Genome	TF
Zea mays	GRMZM2G162481_P02	HB	Genome	TF
Zea mays	GRMZM2G163641_P01	HB	Genome	TF
Zea mays	GRMZM2G166041_P01	HB	Genome	TF
Zea mays	GRMZM2G166114_P01	HB	Genome	TF
Zea mays	GRMZM2G166116_P01	HB	Genome	TF
Zea mays	GRMZM2G170371_P01	HB	Genome	TF
Zea mays	GRMZM2G170371_P02	HB	Genome	TF
Zea mays	GRMZM2G170789_P01	HB	Genome	TF
Zea mays	GRMZM2G170958_P01	HB	Genome	TF
Zea mays	GRMZM2G173509_P01	HB	Genome	TF
Zea mays	GRMZM2G174564_P01	HB	Genome	TF
Zea mays	GRMZM2G176220_P01	HB	Genome	TF
Zea mays	GRMZM2G178102_P01	HB	Genome	TF
Zea mays	GRMZM2G178417_P01	HB	Genome	TF
Zea mays	GRMZM2G178577_P01	HB	Genome	TF
Zea mays	GRMZM2G178741_P01	HB	Genome	TF
Zea mays	GRMZM2G178741_P02	HB	Genome	TF
Zea mays	GRMZM2G180481_P01	HB	Genome	TF
Zea mays	GRMZM2G108352_P01	HRT	Genome	TF
Zea mays	GRMZM2G108352_P02	HRT	Genome	TF
Zea mays	GRMZM2G108352_P03	HRT	Genome	TF
Zea mays	GRMZM2G160856_P01	HRT	Genome	TF
Zea mays	GRMZM2G160856_P02	HRT	Genome	TF
Zea mays	GRMZM2G160856_P03	HRT	Genome	TF
Zea mays	GRMZM2G000439_P01	HSF	Genome	TF
Zea mays	GRMZM2G001407_P01	HSF	Genome	TF
Zea mays	GRMZM2G002131_P01	HSF	Genome	TF
Zea mays	GRMZM2G005684_P01	HSF	Genome	TF
Zea mays	GRMZM2G005815_P01	HSF	Genome	TF
Zea mays	GRMZM2G005815_P02	HSF	Genome	TF
Zea mays	GRMZM2G007543_P01	HSF	Genome	TF
Zea mays	GRMZM2G010871_P01	HSF	Genome	TF
Zea mays	GRMZM2G010871_P02	HSF	Genome	TF
Zea mays	GRMZM2G010871_P03	HSF	Genome	TF
Zea mays	GRMZM2G025685_P01	HSF	Genome	TF
Zea mays	GRMZM2G026742_P01	HSF	Genome	TF
Zea mays	GRMZM2G026742_P02	HSF	Genome	TF
Zea mays	GRMZM2G026742_P03	HSF	Genome	TF
Zea mays	GRMZM2G026742_P04	HSF	Genome	TF
Zea mays	GRMZM2G039925_P01	HSF	Genome	TF
Zea mays	GRMZM2G039925_P02	HSF	Genome	TF
Zea mays	GRMZM2G049017_P01	HSF	Genome	TF
Zea mays	GRMZM2G059851_P01	HSF	Genome	TF
Zea mays	GRMZM2G069437_P01	HSF	Genome	TF
Zea mays	GRMZM2G074399_P01	HSF	Genome	TF
Zea mays	GRMZM2G084107_P01	HSF	Genome	TF
Zea mays	GRMZM2G086880_P01	HSF	Genome	TF
Zea mays	GRMZM2G088242_P01	HSF	Genome	TF
Zea mays	GRMZM2G089525_P01	HSF	Genome	TF
Zea mays	GRMZM2G098696_P01	HSF	Genome	TF
Zea mays	GRMZM2G098696_P02	HSF	Genome	TF
Zea mays	GRMZM2G105348_P01	HSF	Genome	TF
Zea mays	GRMZM2G105472_P01	HSF	Genome	TF
Zea mays	GRMZM2G115456_P01	HSF	Genome	TF
Zea mays	GRMZM2G115456_P02	HSF	Genome	TF
Zea mays	GRMZM2G118047_P01	HSF	Genome	TF
Zea mays	GRMZM2G118453_P01	HSF	Genome	TF
Zea mays	GRMZM2G118485_P01	HSF	Genome	TF
Zea mays	GRMZM2G118485_P02	HSF	Genome	TF
Zea mays	GRMZM2G125969_P01	HSF	Genome	TF
Zea mays	GRMZM2G125969_P02	HSF	Genome	TF
Zea mays	GRMZM2G132971_P01	HSF	Genome	TF
Zea mays	GRMZM2G132971_P02	HSF	Genome	TF
Zea mays	GRMZM2G139535_P01	HSF	Genome	TF
Zea mays	GRMZM2G143073_P01	HSF	Genome	TF
Zea mays	GRMZM2G159367_P01	HSF	Genome	TF
Zea mays	GRMZM2G164909_P01	HSF	Genome	TF
Zea mays	GRMZM2G165272_P01	HSF	Genome	TF
Zea mays	GRMZM2G165972_P01	HSF	Genome	TF
Zea mays	GRMZM2G165972_P02	HSF	Genome	TF
Zea mays	GRMZM2G165972_P03	HSF	Genome	TF
Zea mays	GRMZM2G165972_P04	HSF	Genome	TF
