id,category,trait,tissue,padj
GRMZM2G113372,other,SecondaryBranchNumber,L3Base,0.00434789172430716
GRMZM2G113432,other,EarDiameter,Kern,1
GRMZM2G113432,Seed Traits,CobWeight,GRoot,1
GRMZM2G113888,Male Inflorescence,TasselPrimaryBranches,LMAN,1
GRMZM2G113888,Metabolite,X.5988..Sucrose..23.988..s100,L3Tip,0.17639597432543
GRMZM2G114098,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,LMAN,1
GRMZM2G114098,Metabolite,X.5988..Sucrose..23.988..s100,LMAD,1
GRMZM2G114107,Female Inflorescence,EarRowNumber,L3Base,1
GRMZM2G114107,Metabolite,X.3037582..mucic.acid..18.907,GRoot,1
GRMZM2G114140,Metabolite,X.444266..maleic.acid..10.323,Kern,0.304462109435537
GRMZM2G114140,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,Kern,1
GRMZM2G114552,Flowering Time,AnthesistoSilkInterval,LMAD,1
GRMZM2G114552,Metabolite,X.311..citric.acid..16.615..s100,LMAN,1
GRMZM2G114552,Metabolite,X.6262..L.ornithine.2..16.632,L3Base,0.797757915681896
GRMZM2G114619,Female Inflorescence,EarRowNumber,Kern,1
GRMZM2G114619,Metabolite,X.6537496..chlorogenic.acid.1..26.37,GRoot,1
GRMZM2G114681,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,Kern,1
GRMZM2G114681,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,L3Base,0.0357892265322513
GRMZM2G115476,Metabolite,X.1549111..caffeic.acid..19.755,LMAD,0.308837081521973
GRMZM2G115476,Metabolite,X.1549111..caffeic.acid..19.755,LMAN,1
GRMZM2G115476,Metabolite,X.439183..3.phosphoglyceric.acid..16.504,LMAD,1
GRMZM2G115598,Metabolite,X.1549111..caffeic.acid..19.755,GShoot,3.2053026899348e-11
GRMZM2G115598,Metabolite,X.1549111..caffeic.acid..19.755,Kern,0.282467363230426
GRMZM2G115598,Metabolite,X.1549111..caffeic.acid..19.755,LMAD,1.30862034541934e-08
GRMZM2G115598,Metabolite,X.1549111..caffeic.acid..19.755,LMAN,0.664594398721818
GRMZM2G115598,Metabolite,X.311..citric.acid..16.615..s100,GShoot,4.08166486431938e-05
GRMZM2G115598,Metabolite,X.311..citric.acid..16.615..s100,Kern,1.0393867108183e-09
GRMZM2G115598,Metabolite,X.311..citric.acid..16.615..s100,LMAD,0.000150308975579438
GRMZM2G115598,Metabolite,X.311..citric.acid..16.615..s100,LMAN,0.00826601148276165
GRMZM2G115598,Metabolite,X.448388..D.allose.1..17.278,GShoot,0.00179838252198428
GRMZM2G115598,Metabolite,X.5984..fructose.1..17.18..s100,GShoot,1
GRMZM2G115598,Metabolite,X.5984..fructose.1..17.18..s100,Kern,0.000134115164230897
GRMZM2G115598,Metabolite,X.5988..Sucrose..23.988..s100,GRoot,0.220999347225342
GRMZM2G115598,Metabolite,X.5988..Sucrose..23.988..s100,Kern,1
GRMZM2G115598,Metabolite,X.5988..Sucrose..23.988..s100,L3Base,4.24339576809984e-07
GRMZM2G115598,Metabolite,X.6106..L.leucine.2..9.945,Kern,1
GRMZM2G115598,Metabolite,X.791..DL.isoleucine.2..10.225,Kern,1
GRMZM2G115698,Metabolite,X.5962..L.lysine.2..17.643,GRoot,1
GRMZM2G115698,Metabolite,X.5962..L.lysine.2..17.643,GShoot,1
GRMZM2G115698,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
GRMZM2G115698,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,GRoot,1
GRMZM2G115698,Metabolite,X.791..DL.isoleucine.2..10.225,L3Tip,0.114341962514149
GRMZM2G115698,Metabolite,X.791..DL.isoleucine.2..10.225,LMAD,1
GRMZM2G115698,Metabolite,X.9750..citrulline.2..16.691,GRoot,1
GRMZM2G115698,Metabolite,X.9750..citrulline.2..16.691,GShoot,1
GRMZM2G115698,Metabolite,X.9750..citrulline.2..16.691,L3Tip,1
GRMZM2G115716,Metabolite,X.5988..Sucrose..23.988..s100,LMAD,1
GRMZM2G115716,Metabolite,X.5988..Sucrose..23.988..s100,LMAN,0.499278351267647
GRMZM2G115716,Metabolite,X.791..DL.isoleucine.2..10.225,LMAD,1
GRMZM2G115716,Metabolite,X.791..DL.isoleucine.2..10.225,LMAN,1
GRMZM2G115716,Metabolite,X.8742..shikimic.acid..16.433..s100,LMAN,1
GRMZM2G115875,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,GShoot,1
GRMZM2G115875,Metabolite,X.6255..maltose..2..24.915,L3Base,1
GRMZM2G115925,Metabolite,X.5460673..D.saccharic.acid..18.614,LMAD,1
GRMZM2G115925,Metabolite,X.5962..L.lysine.2..17.643,GShoot,0.941595804254911
GRMZM2G116029,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
GRMZM2G116029,other,NIRProtein,LMAD,1
GRMZM2G116029,other,NIRStarch,LMAD,1
GRMZM2G116750,Metabolite,X.5321342..beta.sitosterol..28.848,L3Tip,1
GRMZM2G116750,Metabolite,X.5460935..turanose.1..24.81,LMAN,1
GRMZM2G116785,Metabolite,X.3037582..mucic.acid..18.907,L3Base,1
GRMZM2G116785,Metabolite,X.444212..trans.aconitic.acid..15.842..s100,GShoot,1
GRMZM2G116876,Metabolite,X.439742..beta.cyano.L.alanine..11.288,GRoot,1
GRMZM2G116876,Metabolite,X.439742..beta.cyano.L.alanine..11.288,GShoot,1
GRMZM2G116876,Metabolite,X.6288..L.threonine.2..11.464,GRoot,0.587620742326831
GRMZM2G117007,Development,EarHeight,LMAN,0.0756926946063909
GRMZM2G117007,Flowering Time,DaystoSilk,LMAN,1
GRMZM2G117007,Flowering Time,DaysToTassel,LMAN,1
GRMZM2G117007,Flowering Time,GDDDaystoTassel,LMAN,1
GRMZM2G117007,Leaf Morphology,LeafWidth,LMAN,1
GRMZM2G117100,other,Spikelets.MainSpike,L3Tip,1
GRMZM2G117100,Seed Traits,TotalKernelVolume,L3Base,1
GRMZM2G117230,Flowering Time,DaystoSilk,Kern,1
GRMZM2G117230,Flowering Time,DaysToTassel,Kern,0.617168075644621
GRMZM2G117230,Flowering Time,GDDDaystoSilk,Kern,0.0737488371441373
GRMZM2G117300,Metabolite,X.5321515..stigmasterol..28.442,GRoot,1
GRMZM2G117300,other,SouthernLeafBlight,Kern,1
GRMZM2G117300,other,TilleringIndex,Kern,1
GRMZM2G117531,Metabolite,X.5962..L.lysine.2..17.643,GRoot,1
GRMZM2G117531,Metabolite,X.9750..citrulline.2..16.691,GRoot,1
GRMZM2G117706,Metabolite,X.5962..L.lysine.2..17.643,LMAN,1
GRMZM2G117706,Metabolite,X.6106..L.leucine.2..9.945,LMAN,0.150101586993286
GRMZM2G117706,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,LMAN,1
GRMZM2G117706,Metabolite,X.791..DL.isoleucine.2..10.225,LMAN,1
GRMZM2G118286,Male Inflorescence,TasselLength,L3Base,0.0034425927729913
GRMZM2G118286,Male Inflorescence,TasselLength,L3Tip,1
GRMZM2G118286,Male Inflorescence,TasselLength,LMAN,0.00654234356728267
GRMZM2G118286,other,MainSpikeLength,L3Tip,0.928328599706474
GRMZM2G118286,other,TasselBranchLength,L3Tip,1
GRMZM2G118312,Metabolite,X.6537496..chlorogenic.acid.2..27.18._alt,LMAN,1
GRMZM2G118312,Metabolite,X.8742..shikimic.acid..16.433..s100,LMAN,1
GRMZM2G118369,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
GRMZM2G118369,Metabolite,X.6537496..chlorogenic.acid.1..26.37,LMAD,1
GRMZM2G118369,Metabolite,X.754..glycerol.1.phosphate..16.056,LMAN,1
GRMZM2G118441,other,MainSpikeLength,GShoot,1
GRMZM2G118441,other,MainSpikeLength,L3Tip,0.000289927676103474
GRMZM2G118453,Metabolite,X.439958..D.glucose.6.phosphate.1..21.394,LMAD,1
GRMZM2G118453,Metabolite,X.5321515..stigmasterol..28.442,Kern,1
GRMZM2G118497,Metabolite,X.439742..beta.cyano.L.alanine..11.288,GRoot,1
GRMZM2G118497,Metabolite,X.6288..L.threonine.2..11.464,GShoot,1
GRMZM2G118610,Metabolite,X.6106..L.leucine.2..9.945,Kern,0.514531713410988
GRMZM2G118610,Metabolite,X.700..ethanolamine..9.879,Kern,1
GRMZM2G118731,Metabolite,X.5460935..turanose.1..24.81,GRoot,1
GRMZM2G118731,Metabolite,X.5460935..turanose.1..24.81,L3Base,1
GRMZM2G119116,Metabolite,X.5984..fructose.1..17.18..s100,GShoot,1
GRMZM2G119116,Seed Traits,CobWeight,GRoot,1
GRMZM2G119248,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,LMAD,1
GRMZM2G119248,other,NIRStarch,L3Tip,1
GRMZM2G119272,other,EarDiameter,Kern,0.0127335190376443
GRMZM2G119272,Seed Traits,EarWeight,Kern,0.000172526380605831
GRMZM2G119272,Seed Traits,TotalKernelNum,Kern,0.358418466261985
GRMZM2G119272,Seed Traits,TotalKernelVolume,Kern,1.87070806787482e-05
GRMZM2G119272,Seed Traits,TotalSeedWeight,Kern,0.00945627604191879
GRMZM2G119272,Seed Traits,TotalSeedWeight,LMAN,1
GRMZM2G119300,Metabolite,X.204..allantoin.1..17.293,GRoot,1
GRMZM2G119300,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,GRoot,1
GRMZM2G119345,Female Inflorescence,EarLength,LMAD,0.0256950899410358
GRMZM2G119345,Seed Traits,TotalSeedWeight,LMAD,1
GRMZM2G119383,Metabolite,X.5962..L.lysine.2..17.643,GShoot,1
GRMZM2G119383,Metabolite,X.9750..citrulline.2..16.691,Kern,1
GRMZM2G119485,Flowering Time,GDDAnthesis.SilkingInterval,L3Base,0.988527158631509
GRMZM2G119485,Metabolite,X.439451..galactinol.2..26.479,L3Base,0.000151695179674949
GRMZM2G119485,Metabolite,X.5960..aspartic.acid.2..13.207,L3Base,1
GRMZM2G119511,Metabolite,X.236..L.asparagine.2..14.984,L3Tip,0.657880392972175
GRMZM2G119511,Metabolite,X.439742..beta.cyano.L.alanine..11.288,L3Tip,1
GRMZM2G119511,Metabolite,X.750..glycine..10.456..s100,L3Base,1
GRMZM2G119583,Flowering Time,DaystoSilk,GRoot,1
GRMZM2G119583,Flowering Time,DaysToTassel,GRoot,0.764580111438415
GRMZM2G119755,Metabolite,X.738..L.glutamine.2..14.083,LMAD,1
GRMZM2G119755,Metabolite,X.738..L.glutamine.2..14.083,LMAN,1
GRMZM2G119766,Metabolite,X.6262..L.ornithine.2..16.632,LMAN,1
GRMZM2G119766,Metabolite,X.9750..citrulline.2..16.691,LMAN,1
GRMZM2G119894,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,LMAD,1
GRMZM2G119894,Metabolite,X.8742..shikimic.acid..16.433..s100,LMAN,1
GRMZM2G119894,other,NIRStarch,LMAD,1
GRMZM2G120302,Metabolite,X.444266..maleic.acid..10.323,LMAD,1
GRMZM2G120302,Metabolite,X.5460935..turanose.1..24.81,LMAN,1
GRMZM2G120304,Metabolite,X.2724705..1.6.anhydro.glucose..15.326,LMAD,1
GRMZM2G120304,Metabolite,X.311..citric.acid..16.615..s100,LMAN,1
GRMZM2G120579,Metabolite,X.6537496..chlorogenic.acid.1..26.37,GRoot,1
GRMZM2G120579,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,GRoot,1
GRMZM2G120596,Metabolite,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,LMAD,0.17175284514349
GRMZM2G120596,Metabolite,X.738..L.glutamine.2..14.083,LMAD,1
GRMZM2G120833,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,GShoot,1
GRMZM2G120833,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,Kern,1
GRMZM2G120975,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,Kern,1
GRMZM2G120975,Seed Traits,X20KernelWeight,L3Tip,1.1521385880453e-05
GRMZM2G121070,Metabolite,X.1001..phenethylamine..13.742,GRoot,0.235724187901543
GRMZM2G121070,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,GRoot,0.000191669703188957
GRMZM2G121070,Metabolite,X.642609..trans.caftaric.acid.2..25.529,LMAN,1
GRMZM2G121208,Metabolite,X.700..ethanolamine..9.879,Kern,1
GRMZM2G121208,Metabolite,X.700..ethanolamine..9.879,LMAN,1
GRMZM2G121312,Metabolite,X.92824..D.malic.acid..12.794..s100,LMAN,0.000167546724574308
GRMZM2G121312,other,NIRProtein,LMAD,1
GRMZM2G121427,Metabolite,X.6537496..chlorogenic.acid.1..26.37,GShoot,1
GRMZM2G121427,other,Spikelets.PrimaryBranch,LMAD,1
GRMZM2G121458,Metabolite,X.92824..D.malic.acid..12.794..s100,LMAD,0.296993407689637
GRMZM2G121458,other,SeedSetLength,L3Base,1
GRMZM2G121514,Female Inflorescence,EarRowNumber,GShoot,1
GRMZM2G121514,Metabolite,X.6255..maltose.1..24.702,LMAN,1
GRMZM2G121516,Metabolite,X.5321515..stigmasterol..28.442,LMAD,1
GRMZM2G121516,Metabolite,X.5460673..D.saccharic.acid..18.614,LMAD,1
GRMZM2G121516,Metabolite,X.6288..L.threonine.2..11.464,LMAD,1
GRMZM2G121704,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,GShoot,1
GRMZM2G121704,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,L3Tip,1
GRMZM2G121704,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,LMAD,1
GRMZM2G121704,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,LMAN,1
GRMZM2G121704,Metabolite,X.239..Beta..alanine..1..12.044,L3Base,1
GRMZM2G121715,Metabolite,X.12647..L.homoserine.2..12.359,GRoot,1
GRMZM2G121715,Metabolite,X.5962..L.lysine.2..17.643,LMAD,1
GRMZM2G121715,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
GRMZM2G121715,Metabolite,X.6262..L.ornithine.2..16.632,LMAD,1
GRMZM2G121715,Metabolite,X.6288..L.threonine.2..11.464,Kern,1
GRMZM2G121715,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,LMAD,1
GRMZM2G121715,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,LMAN,1
GRMZM2G122076,Metabolite,X.6255..maltose..2..24.915,L3Tip,1
GRMZM2G122076,Metabolite,X.6912..xylitol..15.376,LMAN,1
GRMZM2G122108,Female Inflorescence,EarLength,GShoot,0.00438534607360497
GRMZM2G122108,Metabolite,X.642609..trans.caftaric.acid.2..25.529,LMAN,1
GRMZM2G122362,Metabolite,X.5321342..beta.sitosterol..28.848,LMAN,1
GRMZM2G122362,Metabolite,X.92824..D.malic.acid..12.794..s100,Kern,1
GRMZM2G122443,Metabolite,X.1001..phenethylamine..13.742,GRoot,0.790870535748224
GRMZM2G122443,Metabolite,X.1001..phenethylamine..13.742,L3Base,0.00475596585555982
GRMZM2G122447,Metabolite,X.439958..D.glucose.6.phosphate.1..21.394,LMAD,1
GRMZM2G122447,Metabolite,X.5460673..D.saccharic.acid..18.614,LMAD,1
GRMZM2G122447,Metabolite,X.5962..L.lysine.2..17.643,LMAD,1
GRMZM2G122447,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
GRMZM2G122447,Metabolite,X.6262..L.ornithine.2..16.632,LMAD,1
GRMZM2G122447,Metabolite,X.971..oxalic.acid..7.883,LMAD,1
GRMZM2G122481,Metabolite,X.1001..phenethylamine..13.742,GRoot,1
GRMZM2G122481,Metabolite,X.1001..phenethylamine..13.742,GShoot,5.22964118010449e-06
GRMZM2G122481,Metabolite,X.1001..phenethylamine..13.742,Kern,1
GRMZM2G122712,Metabolite,X.750..glycine..10.456..s100,GShoot,1
GRMZM2G122712,other,NumberofTilleringPlants,L3Base,3.87332832474385e-10
GRMZM2G122935,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,L3Tip,1
GRMZM2G122935,Metabolite,X.5321515..stigmasterol..28.442,LMAD,1
GRMZM2G122954,Metabolite,X.5321515..stigmasterol..28.442,Kern,1
GRMZM2G122954,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,L3Base,0.0442175605018518
GRMZM2G122954,Metabolite,X.6537496..chlorogenic.acid.1..26.37,LMAD,1
GRMZM2G122983,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Base,1
GRMZM2G122983,Metabolite,X.700..ethanolamine..9.879,L3Tip,1
GRMZM2G123107,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,LMAN,1
GRMZM2G123107,Metabolite,X.6912..xylitol..15.376,LMAN,1
GRMZM2G123119,Leaf Morphology,UpperLeafAngle,LMAN,1
GRMZM2G123119,Seed Traits,CobWeight,LMAN,1
GRMZM2G123328,Metabolite,X.6255..maltose..2..24.915,L3Tip,1
GRMZM2G123328,other,Spikelets.MainSpike,L3Tip,1
GRMZM2G123362,Metabolite,X.6057..tyrosine.2..17.871,GShoot,1
GRMZM2G123362,Metabolite,X.9750..citrulline.2..16.691,GShoot,1
GRMZM2G123544,Metabolite,X.204..allantoin.1..17.293,L3Tip,0.000208614288626396
GRMZM2G123544,Metabolite,X.5460673..D.saccharic.acid..18.614,L3Tip,0.771065996259453
GRMZM2G123544,Metabolite,X.6255..maltose..2..24.915,L3Tip,0.00862299617875273
GRMZM2G123719,Metabolite,X.444266..maleic.acid..10.323,LMAD,1
GRMZM2G123719,other,NIRStarch,LMAN,0.00144087585611019
GRMZM2G123790,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,Kern,1
GRMZM2G123790,Metabolite,X.738..L.glutamine.2..14.083,L3Tip,1
GRMZM2G123807,Leaf Morphology,LeafWidth,LMAD,1
GRMZM2G123807,Metabolite,X.5460673..D.saccharic.acid..18.614,GRoot,1
GRMZM2G123843,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,Kern,1
GRMZM2G123843,Metabolite,X.6288..L.threonine.2..11.464,Kern,1
GRMZM2G124051,Metabolite,X.6255..maltose..2..24.915,LMAN,1
GRMZM2G124051,Metabolite,X.754..glycerol.1.phosphate..16.056,LMAN,1
GRMZM2G124301,Metabolite,X.5460673..D.saccharic.acid..18.614,LMAD,1
GRMZM2G124301,Metabolite,X.6537496..chlorogenic.acid.1..26.37,LMAD,1
GRMZM2G124799,Metabolite,X.444212..trans.aconitic.acid..15.842..s100,GRoot,1
GRMZM2G124799,Metabolite,X.60961..adenosine..23.825,GShoot,1
GRMZM2G124799,Metabolite,X.60961..adenosine..23.825,L3Base,0.0432753901694705
GRMZM2G124918,Metabolite,X.5962..L.lysine.2..17.643,LMAD,1
GRMZM2G124918,other,Spikelets.MainSpike,LMAD,0.599608432066033
GRMZM2G125032,Metabolite,X.6262..L.ornithine.2..16.632,GRoot,1
GRMZM2G125032,other,NIRStarch,GShoot,0.210490273712201
GRMZM2G125138,Metabolite,X.6262..L.ornithine.2..16.632,GShoot,1
GRMZM2G125138,other,StandCount,GRoot,1
GRMZM2G125300,Metabolite,X.6537496..chlorogenic.acid.1..26.37,GRoot,1
GRMZM2G125300,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,GRoot,1
GRMZM2G125300,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,GShoot,1
GRMZM2G125300,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,Kern,1
GRMZM2G125494,Metabolite,X.8742..shikimic.acid..16.433..s100,LMAN,1
GRMZM2G125494,other,NIRStarch,LMAD,1
GRMZM2G125635,Flowering Time,DaysToTassel,LMAD,1
GRMZM2G125635,other,NIRProtein,GShoot,0.19652657987
GRMZM2G125635,Seed Traits,TotalSeedWeight,LMAN,1
GRMZM2G125656,Female Inflorescence,EarRowNumber,L3Tip,0.508341162038009
GRMZM2G125656,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
GRMZM2G125812,Flowering Time,DaysToTassel,LMAD,1
GRMZM2G125812,other,NIRProtein,Kern,8.22585196964543e-05
GRMZM2G125853,Metabolite,X.204..allantoin.1..17.293,L3Tip,1
GRMZM2G125853,Metabolite,X.738..L.glutamine.2..14.083,L3Tip,1
GRMZM2G125935,Metabolite,X.827..ribitol..15.66,L3Base,1
GRMZM2G125935,Seed Traits,TotalKernelNum,L3Tip,0.433755671389324
GRMZM2G126002,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,GShoot,1
GRMZM2G126002,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,Kern,1
GRMZM2G126002,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,L3Tip,0.00239918259835159
GRMZM2G126002,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,LMAD,1
GRMZM2G126002,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,LMAN,1
GRMZM2G126002,Metabolite,X.239..Beta..alanine..1..12.044,GShoot,1
GRMZM2G126002,Metabolite,X.239..Beta..alanine..1..12.044,L3Base,1
GRMZM2G126002,Metabolite,X.239..Beta..alanine..1..12.044,L3Tip,0.255665109488006
GRMZM2G126002,Metabolite,X.5460673..D.saccharic.acid..18.614,GShoot,1
GRMZM2G126002,Metabolite,X.60961..adenosine..23.825,GShoot,1
GRMZM2G126002,Metabolite,X.60961..adenosine..23.825,Kern,0.890395459989394
GRMZM2G126002,Metabolite,X.60961..adenosine..23.825,L3Base,0.00401237166972379
GRMZM2G126002,Metabolite,X.60961..adenosine..23.825,LMAN,1
GRMZM2G126261,Metabolite,X.2724705..1.6.anhydro.glucose..15.326,GShoot,0.288029309449465
GRMZM2G126261,Metabolite,X.6288..L.threonine.2..11.464,Kern,1
GRMZM2G126453,Metabolite,X.5460935..turanose.1..24.81,LMAN,1
GRMZM2G126453,Metabolite,X.750..glycine..10.456..s100,LMAD,1
GRMZM2G126572,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,L3Tip,1
GRMZM2G126572,Metabolite,X.754..glycerol.1.phosphate..16.056,LMAN,1
GRMZM2G126603,Metabolite,X.8742..shikimic.acid..16.433..s100,L3Tip,0.0209235015823839
GRMZM2G126603,Seed Traits,TotalKernelNum,Kern,0.470281267340349
GRMZM2G126603,Seed Traits,TotalSeedWeight,LMAD,0.995254246286584
GRMZM2G126732,Metabolite,X.6255..maltose.1..24.702,L3Tip,0.960813098183628
GRMZM2G126732,Metabolite,X.6262..L.ornithine.2..16.632,LMAD,1
GRMZM2G126772,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,LMAD,1
GRMZM2G126772,Metabolite,X.6537496..chlorogenic.acid.1..26.37,LMAN,1
GRMZM2G126795,Metabolite,X.6508..quinic.acid..17.076..s100,GShoot,1
GRMZM2G126795,Metabolite,X.92824..D.malic.acid..12.794..s100,Kern,1
GRMZM2G126808,Metabolite,X.239..Beta..alanine..1..12.044,L3Base,1
GRMZM2G126808,other,EarDiameter,Kern,1
GRMZM2G126812,Flowering Time,DaystoSilk,LMAD,1
GRMZM2G126812,Flowering Time,DaysToTassel,LMAD,1
GRMZM2G126812,Flowering Time,GDDDaystoSilk,LMAD,1
GRMZM2G126812,Flowering Time,GDDDaystoTassel,LMAD,1
GRMZM2G126812,Leaf Morphology,LeafWidth,LMAD,1
GRMZM2G127031,Metabolite,X.5321342..beta.sitosterol..28.848,L3Tip,1
GRMZM2G127031,Metabolite,X.5460673..D.saccharic.acid..18.614,LMAD,1
GRMZM2G127067,Metabolite,X.5988..Sucrose..23.988..s100,LMAD,0.783316484264832
GRMZM2G127067,Metabolite,X.6255..maltose..2..24.915,LMAD,3.03717876495902e-09
GRMZM2G127115,Metabolite,X.12647..L.homoserine.2..12.359,GRoot,1
GRMZM2G127115,Metabolite,X.12647..L.homoserine.2..12.359,L3Tip,1
GRMZM2G127115,Metabolite,X.204..allantoin.1..17.293,L3Tip,1
GRMZM2G127115,Metabolite,X.239..Beta..alanine..1..12.044,L3Tip,1
GRMZM2G127168,Metabolite,X.2116..alpha.tocophereol..27.379,LMAN,1
GRMZM2G127168,Metabolite,X.439742..beta.cyano.L.alanine..11.288,GShoot,0.581693637425449
GRMZM2G127168,Metabolite,X.5321342..beta.sitosterol..28.848,LMAN,1
GRMZM2G127168,Metabolite,X.6262..L.ornithine.2..16.632,LMAD,1
GRMZM2G127173,Metabolite,X.448388..D.allose.1..17.278,GRoot,1
GRMZM2G127173,Metabolite,X.5321515..stigmasterol..28.442,LMAD,1
GRMZM2G127173,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,Kern,1
GRMZM2G127717,Metabolite,X.5960..aspartic.acid.2..13.207,LMAD,1
GRMZM2G127717,other,SouthernLeafBlight,GShoot,0.0634895932962842
GRMZM2G128056,Metabolite,X.12647..L.homoserine.2..12.359,L3Base,1
GRMZM2G128056,Metabolite,X.6288..L.threonine.2..11.464,L3Base,1
GRMZM2G128056,Metabolite,X.791..DL.isoleucine.2..10.225,L3Base,0.521062931944152
GRMZM2G128114,Metabolite,X.439958..D.glucose.6.phosphate.1..21.394,LMAD,1
GRMZM2G128114,Metabolite,X.6912..xylitol..15.376,LMAN,1
GRMZM2G128121,Female Inflorescence,EarLength,GShoot,1
GRMZM2G128121,other,EarDiameter,Kern,1
GRMZM2G128160,Metabolite,X.642609..trans.caftaric.acid.2..25.529,LMAN,1
GRMZM2G128160,Seed Traits,TotalKernelNum,L3Base,0.000782853159138064
GRMZM2G128214,Metabolite,X.5321342..beta.sitosterol..28.848,L3Tip,1
GRMZM2G128214,Metabolite,X.5321515..stigmasterol..28.442,L3Base,0.538431311199591
GRMZM2G128608,Male Inflorescence,TasselLength,LMAN,0.111910848620506
GRMZM2G128608,Metabolite,X.6255..maltose..2..24.915,L3Tip,1
GRMZM2G128608,other,TasselBranchLength,LMAN,0.140484972660217
GRMZM2G128744,Metabolite,X.2116..alpha.tocophereol..27.379,GRoot,1
GRMZM2G128744,Metabolite,X.439742..beta.cyano.L.alanine..11.288,L3Tip,1
GRMZM2G128880,Male Inflorescence,TasselLength,L3Base,1
GRMZM2G128880,other,StandCount,L3Base,1
GRMZM2G129264,Metabolite,X.12647..L.homoserine.2..12.359,GRoot,1
GRMZM2G129264,Metabolite,X.6537496..chlorogenic.acid.1..26.37,GRoot,1
GRMZM2G129777,Metabolite,X.444266..maleic.acid..10.323,L3Base,0.0894703809608668
GRMZM2G129777,Seed Traits,TotalKernelVolume,L3Base,1
GRMZM2G129817,Flowering Time,DaystoSilk,L3Tip,1
GRMZM2G129817,Flowering Time,DaysToTassel,L3Tip,1
GRMZM2G129860,Metabolite,X.204..allantoin.1..17.293,L3Tip,0.0197030466112328
GRMZM2G129860,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
GRMZM2G129907,Metabolite,X.92824..D.malic.acid..12.794..s100,L3Base,1
GRMZM2G129907,other,NumberofTilleringPlants,L3Base,1
GRMZM2G129913,Metabolite,X.6106..L.leucine.2..9.945,Kern,1
GRMZM2G129913,Metabolite,X.6288..L.threonine.2..11.464,Kern,1
GRMZM2G129913,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,LMAD,1
GRMZM2G129913,Metabolite,X.791..DL.isoleucine.2..10.225,Kern,1
GRMZM2G130260,Metabolite,X.6912..xylitol..15.376,LMAN,1
GRMZM2G130260,other,StandCount,LMAD,1
GRMZM2G130305,Metabolite,X.239..Beta..alanine..1..12.044,GShoot,1
GRMZM2G130305,other,NIRStarch,L3Base,0.000191389732233871
GRMZM2G130305,other,NIRStarch,LMAD,2.02060590481779e-14
GRMZM2G130454,Flowering Time,GDDAnthesis.SilkingInterval,L3Tip,0.298335116019293
