id,category,trait,tissue,padj
GRMZM2G113790,Metabolite,X.1060..pyruvic.acid..6.714,LMAD,1
GRMZM2G113790,Metabolite,X.835..dehydroascorbic.acid..1..16.863,LMAD,1
GRMZM2G114044,Metabolite,X.239..Beta..alanine..1..12.044,LMAN,1
GRMZM2G114044,Metabolite,X.439242..Raffinose..29.282,GShoot,1
GRMZM2G114052,Metabolite,X.5460673..D.saccharic.acid..18.614,L3Tip,1
GRMZM2G114052,Metabolite,X.700..ethanolamine..9.879,L3Tip,1
GRMZM2G114098,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,LMAN,0.183361500467334
GRMZM2G114098,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,GShoot,1
GRMZM2G114162,Metabolite,X.6537496..chlorogenic.acid.1..26.37,GShoot,1
GRMZM2G114162,Metabolite,X.754..glycerol.1.phosphate..16.056,GRoot,1
GRMZM2G114172,Metabolite,X.2724705..1.6.anhydro.glucose..15.326,GRoot,1
GRMZM2G114172,other,MainSpikeLength,Kern,0.0031162157962088
GRMZM2G114312,Development,PlantHeight,LMAD,0.237491670221647
GRMZM2G114312,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,GRoot,1
GRMZM2G114312,other,RowQuality,GRoot,1
GRMZM2G114322,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,GRoot,1
GRMZM2G114322,Metabolite,X.791..DL.isoleucine.2..10.225,GRoot,1
GRMZM2G114459,Metabolite,X.1001..phenethylamine..13.742,Kern,1
GRMZM2G114459,Metabolite,X.892..myo.inositol..19.354..s100,GShoot,0.465928842296744
GRMZM2G114552,Flowering Time,AnthesistoSilkInterval,LMAD,1
GRMZM2G114552,Metabolite,X.6262..L.ornithine.2..16.632,L3Base,1
GRMZM2G114584,Metabolite,X.6255..maltose..2..24.915,Kern,1
GRMZM2G114584,other,GerminationCount,L3Base,0.430430216223629
GRMZM2G114617,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,GShoot,0.030619886732143
GRMZM2G114617,Metabolite,X.938..nicotinic.acid..10.27,GShoot,1
GRMZM2G114619,Female Inflorescence,EarRowNumber,Kern,0.334044782956354
GRMZM2G114619,Metabolite,X.6537496..chlorogenic.acid.1..26.37,GRoot,1
GRMZM2G114667,Female Inflorescence,EarRowNumber,LMAN,0.0695515892055207
GRMZM2G114667,Flowering Time,DaystoSilk,LMAN,0.0193107569646234
GRMZM2G114801,Female Inflorescence,EarRankNumber,LMAD,1
GRMZM2G114801,Seed Traits,TotalKernelNum,LMAD,0.933906487533487
GRMZM2G114988,other,NumberofTilleringPlants,LMAD,1
GRMZM2G114988,other,NumberofTilleringPlants,LMAN,0.175254165179053
GRMZM2G115152,Metabolite,X.439958..D.glucose.6.phosphate.1..21.394,L3Tip,0.901832676721496
GRMZM2G115152,Metabolite,X.6262..L.ornithine.2..16.632,L3Base,0.363318198882578
GRMZM2G115476,Metabolite,X.1549111..caffeic.acid..19.755,L3Tip,1
GRMZM2G115476,Metabolite,X.1549111..caffeic.acid..19.755,LMAD,1
GRMZM2G115476,Metabolite,X.439183..3.phosphoglyceric.acid..16.504,LMAD,1
GRMZM2G115598,Metabolite,X.1549111..caffeic.acid..19.755,GRoot,0.248275346520991
GRMZM2G115598,Metabolite,X.1549111..caffeic.acid..19.755,GShoot,1
GRMZM2G115598,Metabolite,X.1549111..caffeic.acid..19.755,LMAD,1
GRMZM2G115598,Metabolite,X.311..citric.acid..16.615..s100,GRoot,0.521786857769745
GRMZM2G115598,Metabolite,X.311..citric.acid..16.615..s100,GShoot,3.89978136094982e-06
GRMZM2G115598,Metabolite,X.311..citric.acid..16.615..s100,Kern,0.242260008222463
GRMZM2G115598,Metabolite,X.311..citric.acid..16.615..s100,L3Tip,1
GRMZM2G115598,Metabolite,X.311..citric.acid..16.615..s100,LMAD,1
GRMZM2G115598,Metabolite,X.439194..glyceric.acid..10.735,LMAD,1
GRMZM2G115598,Metabolite,X.448388..D.allose.1..17.278,GShoot,1
GRMZM2G115598,Metabolite,X.5984..fructose.1..17.18..s100,GRoot,0.0940015224572743
GRMZM2G115598,Metabolite,X.5984..fructose.1..17.18..s100,GShoot,0.0367030104862209
GRMZM2G115598,Metabolite,X.5984..fructose.1..17.18..s100,Kern,1
GRMZM2G115598,Metabolite,X.5984..fructose.1..17.18..s100,LMAD,1
GRMZM2G115598,Metabolite,X.5988..Sucrose..23.988..s100,GRoot,0.086969012180707
GRMZM2G115598,Metabolite,X.5988..Sucrose..23.988..s100,Kern,0.051455185629755
GRMZM2G115598,Metabolite,X.5988..Sucrose..23.988..s100,L3Base,1
GRMZM2G115598,Metabolite,X.6106..L.leucine.2..9.945,LMAN,0.335923174001973
GRMZM2G115598,Metabolite,X.791..DL.isoleucine.2..10.225,Kern,1
GRMZM2G115615,Metabolite,X.8742..shikimic.acid..16.433..s100,LMAD,1
GRMZM2G115615,other,RowQuality,Kern,0.457485945962914
GRMZM2G115698,Metabolite,X.5962..L.lysine.2..17.643,GRoot,1
GRMZM2G115698,Metabolite,X.5962..L.lysine.2..17.643,GShoot,1
GRMZM2G115698,Metabolite,X.5962..L.lysine.2..17.643,L3Tip,1
GRMZM2G115698,Metabolite,X.6057..tyrosine.2..17.871,GShoot,1
GRMZM2G115698,Metabolite,X.6057..tyrosine.2..17.871,Kern,1
GRMZM2G115698,Metabolite,X.6106..L.leucine.2..9.945,GShoot,0.761431107687826
GRMZM2G115698,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
GRMZM2G115698,Metabolite,X.6262..L.ornithine.2..16.632,GRoot,1
GRMZM2G115698,Metabolite,X.6262..L.ornithine.2..16.632,L3Base,0.800440804980409
GRMZM2G115698,Metabolite,X.791..DL.isoleucine.2..10.225,LMAD,1
GRMZM2G115698,Metabolite,X.9750..citrulline.2..16.691,GRoot,1
GRMZM2G115698,Metabolite,X.9750..citrulline.2..16.691,GShoot,1
GRMZM2G115705,Metabolite,X.311..citric.acid..16.615..s100,L3Tip,1
GRMZM2G115705,Metabolite,X.448388..D.allose.1..17.278,LMAD,1
GRMZM2G115705,Metabolite,X.5984..fructose.1..17.18..s100,L3Tip,1
GRMZM2G115716,Metabolite,X.1549111..caffeic.acid..19.755,L3Tip,1
GRMZM2G115716,Metabolite,X.5988..Sucrose..23.988..s100,LMAD,1
GRMZM2G115716,Metabolite,X.6287..L.valine.2..9.151,LMAN,1
GRMZM2G115716,Metabolite,X.791..DL.isoleucine.2..10.225,LMAD,1
GRMZM2G115716,Metabolite,X.791..DL.isoleucine.2..10.225,LMAN,1
GRMZM2G115766,Metabolite,X.5460407..threonic.acid..13.652,L3Tip,1
GRMZM2G115766,Metabolite,X.938..nicotinic.acid..10.27,L3Tip,1
GRMZM2G116029,Flowering Time,AnthesistoSilkInterval,GRoot,0.0283773747996523
GRMZM2G116029,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
GRMZM2G116135,Metabolite,X.2116..alpha.tocophereol..27.379,LMAD,1
GRMZM2G116135,Metabolite,X.239..Beta..alanine..1..12.044,LMAD,1
GRMZM2G116140,Development,PlantHeight,LMAD,0.00937865985364761
GRMZM2G116140,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
GRMZM2G116273,Metabolite,X.204..allantoin.1..17.293,LMAD,1
GRMZM2G116273,Metabolite,X.439742..beta.cyano.L.alanine..11.288,LMAD,1
GRMZM2G116614,Metabolite,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,GRoot,1
GRMZM2G116614,Metabolite,X.5988..Sucrose..23.988..s100,GRoot,0.436912163442539
GRMZM2G116675,Metabolite,X.5988..Sucrose..23.988..s100,GRoot,1
GRMZM2G116675,Metabolite,X.8742..shikimic.acid..16.433..s100,LMAD,1
GRMZM2G116876,Metabolite,X.239..Beta..alanine..1..12.044,GShoot,1
GRMZM2G116876,Metabolite,X.439742..beta.cyano.L.alanine..11.288,GRoot,1
GRMZM2G116876,Metabolite,X.439742..beta.cyano.L.alanine..11.288,GShoot,1
GRMZM2G116876,Metabolite,X.6288..L.threonine.2..11.464,GRoot,0.858014287742031
GRMZM2G116876,Metabolite,X.791..DL.isoleucine.2..10.225,GRoot,1
GRMZM2G117030,Development,EarHeight,GShoot,1
GRMZM2G117030,Metabolite,X.1549111..caffeic.acid..19.755,L3Tip,1
GRMZM2G117193,Metabolite,X.5460935..turanose.1..24.81,GRoot,1
GRMZM2G117193,Metabolite,X.938..nicotinic.acid..10.27,L3Tip,1
GRMZM2G117230,Flowering Time,DaystoSilk,Kern,0.0228132401571948
GRMZM2G117230,Flowering Time,DaysToTassel,Kern,0.000398729279318388
GRMZM2G117230,Flowering Time,GDDDaystoSilk,Kern,0.133503195257904
GRMZM2G117230,Flowering Time,GDDDaystoTassel,Kern,5.52446977053478e-13
GRMZM2G117230,Leaf Morphology,LeafLength,Kern,0.450156016483704
GRMZM2G117281,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,GRoot,1
GRMZM2G117281,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,GShoot,0.526656794364584
GRMZM2G117300,Metabolite,X.5321515..stigmasterol..28.442,GRoot,1
GRMZM2G117300,other,TilleringIndex,Kern,1
GRMZM2G117401,Metabolite,X.5460935..turanose.1..24.81,GRoot,1
GRMZM2G117401,other,StandCount,LMAD,2.73876915812821e-06
GRMZM2G117439,Female Inflorescence,EarRowNumber,LMAD,1
GRMZM2G117439,other,SecondaryBranchNumber,L3Base,0.0029089854537554
GRMZM2G117513,Leaf Morphology,UpperLeafAngle,L3Tip,1
GRMZM2G117513,Metabolite,X.6288..L.threonine.2..11.464,GShoot,0.0212709736837517
GRMZM2G117531,Metabolite,X.5962..L.lysine.2..17.643,GRoot,1
GRMZM2G117531,Metabolite,X.6262..L.ornithine.2..16.632,GRoot,0.257752303401398
GRMZM2G117531,Metabolite,X.938..nicotinic.acid..10.27,GRoot,1
GRMZM2G117531,Metabolite,X.9750..citrulline.2..16.691,GRoot,1
GRMZM2G117608,Metabolite,X.5962..L.lysine.2..17.643,L3Tip,1
GRMZM2G117608,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,L3Tip,1
GRMZM2G117608,other,NIRStarch,LMAN,0.501084131287783
GRMZM2G117706,Flowering Time,DaystoSilk,LMAD,1
GRMZM2G117706,Metabolite,X.239..Beta..alanine..1..12.044,LMAN,1
GRMZM2G117706,Metabolite,X.6106..L.leucine.2..9.945,LMAN,0.331059657070218
GRMZM2G117706,Metabolite,X.791..DL.isoleucine.2..10.225,LMAN,1
GRMZM2G117746,Leaf Morphology,LeafLength,Kern,0.0487565420747309
GRMZM2G117746,other,TasselBranchLength,L3Tip,0.54401910508658
GRMZM2G117763,Metabolite,X.60961..adenosine..23.825,GRoot,1.67609585530748e-05
GRMZM2G117763,Metabolite,X.6287..L.valine.2..9.151,Kern,1
GRMZM2G117763,other,MiddleLeafAngle,L3Tip,0.113572224761243
GRMZM2G117796,Metabolite,X.439451..galactinol.2..26.479,GShoot,1
GRMZM2G117796,Metabolite,X.5984..fructose.1..17.18..s100,L3Tip,0.0299484010188174
GRMZM2G117796,Metabolite,X.938..nicotinic.acid..10.27,GRoot,1
GRMZM2G117854,Leaf Morphology,LeafWidth,LMAD,1
GRMZM2G117854,Leaf Morphology,LeafWidth,LMAN,0.844017600247642
GRMZM2G117854,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,L3Tip,1
GRMZM2G117855,other,NumberofTilleringPlants,LMAD,1
GRMZM2G117855,other,Spikelets.MainSpike,LMAN,0.093167577976617
GRMZM2G118005,Flowering Time,DaystoSilk,LMAN,0.533788103362984
GRMZM2G118005,Flowering Time,GDDDaystoSilk,LMAN,0.00258637404845641
GRMZM2G118286,Male Inflorescence,TasselLength,L3Tip,0.161688918229025
GRMZM2G118286,Male Inflorescence,TasselLength,LMAN,0.00654234356728267
GRMZM2G118286,Metabolite,X.6255..maltose.1..24.702,Kern,1
GRMZM2G118286,other,NIROil,GRoot,1
GRMZM2G118286,other,TasselBranchLength,L3Tip,0.105509371503649
GRMZM2G118369,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
GRMZM2G118369,Metabolite,X.6537496..chlorogenic.acid.1..26.37,LMAD,1
GRMZM2G118610,Metabolite,X.738..L.glutamine.2..14.083,LMAD,1
GRMZM2G118610,Metabolite,X.791..DL.isoleucine.2..10.225,Kern,1
GRMZM2G118697,Metabolite,X.204..allantoin.1..17.293,GRoot,0.0404912125688561
GRMZM2G118697,Metabolite,X.239..Beta..alanine..1..12.044,LMAN,1
GRMZM2G118714,Metabolite,X.6255..maltose.1..24.702,LMAD,1
GRMZM2G118714,Metabolite,X.738..L.glutamine.2..14.083,GShoot,1
GRMZM2G118731,Metabolite,X.5460935..turanose.1..24.81,GRoot,1
GRMZM2G118731,Metabolite,X.5460935..turanose.1..24.81,GShoot,1
GRMZM2G118731,Metabolite,X.5460935..turanose.1..24.81,L3Base,1
GRMZM2G118870,Metabolite,X.2724705..1.6.anhydro.glucose..15.326,L3Tip,1
GRMZM2G118870,Seed Traits,EarWeight,LMAN,0.00740607704099894
GRMZM2G118950,Development,EarHeight,L3Tip,0.000105725862364903
GRMZM2G118950,Seed Traits,X20KernelWeight,GRoot,0.493766482984648
GRMZM2G118957,Male Inflorescence,TasselPrimaryBranches,LMAN,1
GRMZM2G118957,Metabolite,X.750..glycine..10.456..s100,GShoot,0.00162634137152451
GRMZM2G119104,Metabolite,X.3037582..mucic.acid..18.907,L3Tip,1
GRMZM2G119104,Metabolite,X.439242..Raffinose..29.282,GRoot,1
GRMZM2G119104,other,TasselBranchLength,LMAN,1
GRMZM2G119116,Metabolite,X.5984..fructose.1..17.18..s100,GShoot,0.384468244320128
GRMZM2G119116,Seed Traits,CobWeight,GRoot,1
GRMZM2G119116,Seed Traits,CobWeight,GShoot,0.0150999560486422
GRMZM2G119116,Seed Traits,EarWeight,GShoot,0.621700553082807
GRMZM2G119116,Seed Traits,TotalSeedWeight,GShoot,1
GRMZM2G119248,Metabolite,X.5960..aspartic.acid.2..13.207,LMAD,1
GRMZM2G119248,Metabolite,X.6255..maltose..2..24.915,Kern,1
GRMZM2G119261,Metabolite,X.204..allantoin.1..17.293,GShoot,0.460829895974454
GRMZM2G119261,other,RowQuality,LMAN,0.0106416976587687
GRMZM2G119272,other,EarDiameter,Kern,1
GRMZM2G119272,Seed Traits,TotalKernelVolume,Kern,0.00204847828897847
GRMZM2G119300,Metabolite,X.204..allantoin.1..17.293,GRoot,1
GRMZM2G119300,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,GRoot,1
GRMZM2G119345,Female Inflorescence,EarLength,LMAD,0.985833874004366
GRMZM2G119345,other,SeedSetLength,LMAD,0.962977381638918
GRMZM2G119485,Flowering Time,GDDAnthesis.SilkingInterval,L3Base,1
GRMZM2G119485,Metabolite,X.5960..aspartic.acid.2..13.207,L3Base,1
GRMZM2G119490,Flowering Time,AnthesistoSilkInterval,LMAD,1
GRMZM2G119490,other,SeedSetLength,L3Tip,1
GRMZM2G119583,Flowering Time,DaystoSilk,LMAN,1
GRMZM2G119583,Flowering Time,GDDDaystoSilk,LMAN,0.0592319297097657
GRMZM2G119722,Metabolite,X.5460673..D.saccharic.acid..18.614,Kern,1
GRMZM2G119722,Metabolite,X.5962..L.lysine.2..17.643,Kern,1
GRMZM2G119755,Flowering Time,AnthesistoSilkInterval,LMAD,1
GRMZM2G119755,Metabolite,X.738..L.glutamine.2..14.083,LMAD,1
GRMZM2G119766,Metabolite,X.6262..L.ornithine.2..16.632,LMAN,0.250483325144342
GRMZM2G119766,Metabolite,X.9750..citrulline.2..16.691,LMAN,0.270975922245725
GRMZM2G119894,Metabolite,X.439958..D.glucose.6.phosphate.1..21.394,L3Tip,1
GRMZM2G119894,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,LMAD,1
GRMZM2G119906,Metabolite,X.835..dehydroascorbic.acid..1..16.863,LMAD,1
GRMZM2G119906,other,NIRProtein,L3Base,0.00020972891371196
GRMZM2G119916,Metabolite,X.6106..L.leucine.2..9.945,LMAN,1
GRMZM2G119916,other,MainSpikeLength,Kern,0.700903745477055
GRMZM2G120069,Metabolite,X.239..Beta..alanine..1..12.044,LMAN,1
GRMZM2G120069,Metabolite,X.439194..glyceric.acid..10.735,LMAN,1
GRMZM2G120373,Metabolite,X.1001..phenethylamine..13.742,LMAD,1
GRMZM2G120373,Metabolite,X.2724705..1.6.anhydro.glucose..15.326,LMAD,0.614677427021754
GRMZM2G120484,Metabolite,X.1001..phenethylamine..13.742,LMAD,1
GRMZM2G120484,Metabolite,X.642609..trans.caftaric.acid.2..25.529,LMAD,1
GRMZM2G120971,Metabolite,X.5460935..turanose.1..24.81,GShoot,1
GRMZM2G120971,Metabolite,X.642609..trans.caftaric.acid.2..25.529,L3Base,1
GRMZM2G120975,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,Kern,1
GRMZM2G120975,Seed Traits,X20KernelWeight,L3Tip,0.000124219127212388
GRMZM2G121047,Seed Traits,TotalKernelNum,GShoot,0.806244260988428
GRMZM2G121047,Seed Traits,TotalSeedWeight,GShoot,1
GRMZM2G121070,Metabolite,X.1001..phenethylamine..13.742,GRoot,1
GRMZM2G121070,Metabolite,X.5460407..threonic.acid..13.652,GRoot,1
GRMZM2G121166,Flowering Time,DaystoSilk,LMAN,1
GRMZM2G121166,Flowering Time,GDDDaystoSilk,LMAN,1
GRMZM2G121176,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,L3Base,1
GRMZM2G121176,Metabolite,X.12647..L.homoserine.2..12.359,L3Tip,1
GRMZM2G121176,Metabolite,X.239..Beta..alanine..1..12.044,L3Base,0.652477118396725
GRMZM2G121354,other,MiddleLeafAngle,Kern,0.0310248081386719
GRMZM2G121354,Seed Traits,TotalKernelVolume,LMAN,1
GRMZM2G121366,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,L3Base,1
GRMZM2G121366,Metabolite,X.5460673..D.saccharic.acid..18.614,L3Base,1
GRMZM2G121427,Metabolite,X.6537496..chlorogenic.acid.1..26.37,GShoot,1
GRMZM2G121427,other,Spikelets.PrimaryBranch,LMAD,1
GRMZM2G121514,Flowering Time,AnthesistoSilkInterval,GRoot,1
GRMZM2G121514,Metabolite,X.439194..glyceric.acid..10.735,LMAN,1
GRMZM2G121516,Metabolite,X.204..allantoin.1..17.293,L3Tip,1
GRMZM2G121516,Metabolite,X.5321515..stigmasterol..28.442,LMAD,1
GRMZM2G121516,Metabolite,X.6288..L.threonine.2..11.464,LMAD,1
GRMZM2G121704,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,GRoot,0.0209428202762778
GRMZM2G121704,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,GShoot,1
GRMZM2G121704,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,L3Tip,1
GRMZM2G121704,Metabolite,X.239..Beta..alanine..1..12.044,L3Base,0.652477118396725
GRMZM2G121704,Metabolite,X.239..Beta..alanine..1..12.044,LMAN,1
GRMZM2G121715,Metabolite,X.12647..L.homoserine.2..12.359,L3Tip,1
GRMZM2G121715,Metabolite,X.5962..L.lysine.2..17.643,LMAD,1
GRMZM2G121715,Metabolite,X.6262..L.ornithine.2..16.632,LMAD,1
GRMZM2G121715,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,GShoot,1
GRMZM2G121715,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,LMAD,1
GRMZM2G121715,Metabolite,X.791..DL.isoleucine.2..10.225,LMAD,1
GRMZM2G121905,Metabolite,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,GRoot,1
GRMZM2G121905,Metabolite,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,L3Base,1
GRMZM2G121990,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Tip,0.964279091667066
GRMZM2G121990,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,L3Tip,0.0575199951950667
GRMZM2G122076,Leaf Morphology,LeafLength,L3Tip,1
GRMZM2G122076,Metabolite,X.6255..maltose..2..24.915,L3Tip,0.127843528015177
GRMZM2G122135,Metabolite,X.5460673..D.saccharic.acid..18.614,GShoot,0.646026606578769
GRMZM2G122135,Metabolite,X.835..dehydroascorbic.acid..1..16.863,LMAD,1
GRMZM2G122187,Metabolite,X.444266..maleic.acid..10.323,L3Tip,1
GRMZM2G122187,Metabolite,X.642609..trans.caftaric.acid.2..25.529,L3Base,1
GRMZM2G122276,Metabolite,X.239..Beta..alanine..1..12.044,L3Tip,1
GRMZM2G122276,Metabolite,X.5460673..D.saccharic.acid..18.614,L3Tip,1
GRMZM2G122447,Metabolite,X.6057..tyrosine.2..17.871,LMAD,0.515048039036978
GRMZM2G122447,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
GRMZM2G122447,Metabolite,X.971..oxalic.acid..7.883,LMAD,1
GRMZM2G122481,Metabolite,X.1001..phenethylamine..13.742,GRoot,1
GRMZM2G122481,Metabolite,X.1001..phenethylamine..13.742,GShoot,0.344265769726221
GRMZM2G122607,Metabolite,X.51..alpha.ketoglutaric.acid..13.859,LMAD,1
GRMZM2G122607,Metabolite,X.938..nicotinic.acid..10.27,L3Tip,1
GRMZM2G122712,Female Inflorescence,CobDiameter,L3Base,0.304515863896899
GRMZM2G122712,Metabolite,X.750..glycine..10.456..s100,GShoot,1
GRMZM2G122712,other,NumberofTilleringPlants,L3Base,1.16906875513578e-07
GRMZM2G122787,Flowering Time,DaystoSilk,LMAD,1
GRMZM2G122787,Flowering Time,DaysToTassel,LMAD,1
GRMZM2G122811,other,NIRProtein,L3Tip,0.240375612725871
GRMZM2G122811,other,NIRStarch,L3Tip,0.0625473988434795
GRMZM2G122954,Metabolite,X.5321515..stigmasterol..28.442,Kern,1
GRMZM2G122954,Metabolite,X.6537496..chlorogenic.acid.1..26.37,LMAD,1
GRMZM2G123119,Flowering Time,DaystoSilk,LMAN,1
GRMZM2G123119,Leaf Morphology,UpperLeafAngle,LMAN,0.083764387367782
GRMZM2G123119,Seed Traits,CobWeight,LMAN,0.0218489486883606
GRMZM2G123362,Metabolite,X.6057..tyrosine.2..17.871,GShoot,0.0032640925333205
GRMZM2G123362,Metabolite,X.9750..citrulline.2..16.691,GShoot,1
GRMZM2G123371,Flowering Time,AnthesistoSilkInterval,GRoot,0.351104399859835
GRMZM2G123371,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
GRMZM2G123544,Metabolite,X.204..allantoin.1..17.293,L3Tip,1
GRMZM2G123544,Metabolite,X.5460673..D.saccharic.acid..18.614,L3Tip,1
GRMZM2G123544,Metabolite,X.6255..maltose..2..24.915,L3Tip,1
GRMZM2G123719,Metabolite,X.444266..maleic.acid..10.323,LMAN,1
GRMZM2G123719,other,NIRStarch,LMAN,1
GRMZM2G123815,Male Inflorescence,TasselPrimaryBranches,L3Base,0.1842776507715
GRMZM2G123815,other,SecondaryBranchNumber,L3Base,0.940438188392379
GRMZM2G124066,Female Inflorescence,EarLength,GRoot,0.128404634834491
GRMZM2G124066,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,L3Tip,0.624964078548991
GRMZM2G124143,other,NIROil,GShoot,0.840293109553145
GRMZM2G124143,other,StandCount,LMAD,1
GRMZM2G124151,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,LMAN,1
GRMZM2G124151,Metabolite,X.938..nicotinic.acid..10.27,LMAD,1
GRMZM2G124239,Metabolite,X.51..alpha.ketoglutaric.acid..13.859,LMAD,1
GRMZM2G124239,Metabolite,X.835..dehydroascorbic.acid..1..16.863,LMAD,1
GRMZM2G124301,Metabolite,X.128869..galactonic.acid.2..18.504,LMAD,1
GRMZM2G124301,Metabolite,X.6537496..chlorogenic.acid.1..26.37,LMAD,1
GRMZM2G124301,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,LMAD,1
GRMZM2G124417,Metabolite,X.1549111..caffeic.acid..19.755,GShoot,1
GRMZM2G124417,Metabolite,X.1549111..caffeic.acid..19.755,L3Tip,1
GRMZM2G124530,Female Inflorescence,EarRowNumber,LMAN,1
GRMZM2G124530,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,LMAN,1
GRMZM2G124701,Metabolite,X.738..L.glutamine.2..14.083,L3Tip,0.151021374432851
GRMZM2G124701,Metabolite,X.8742..shikimic.acid..16.433..s100,LMAD,1
GRMZM2G124732,Metabolite,X.738..L.glutamine.2..14.083,L3Base,0.159408161933219
GRMZM2G124732,other,StandCount,LMAN,1
GRMZM2G124799,Metabolite,X.60961..adenosine..23.825,GShoot,1
GRMZM2G124799,Metabolite,X.60961..adenosine..23.825,L3Base,0.0465306959872649
GRMZM2G124863,Metabolite,X.5962..L.lysine.2..17.643,L3Tip,1
GRMZM2G124863,Seed Traits,TotalSeedWeight,GShoot,0.0907234010421201
GRMZM2G124963,Female Inflorescence,EarRankNumber,GRoot,0.164904195397627
GRMZM2G124963,other,MiddleLeafAngle,GRoot,0.0450048067310505
GRMZM2G124965,Metabolite,X.239..Beta..alanine..1..12.044,L3Tip,1
GRMZM2G124965,Metabolite,X.827..ribitol..15.66,L3Tip,1
GRMZM2G125032,Metabolite,X.5460673..D.saccharic.acid..18.614,L3Tip,1
GRMZM2G125032,Metabolite,X.6262..L.ornithine.2..16.632,GRoot,1
GRMZM2G125300,Metabolite,X.6537496..chlorogenic.acid.1..26.37,GRoot,0.95607149849946
GRMZM2G125300,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,GRoot,0.149778735509711
GRMZM2G125300,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,GShoot,1
GRMZM2G125300,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,Kern,0.0721946765201564
GRMZM2G125310,Female Inflorescence,EarLength,LMAD,0.985833874004366
GRMZM2G125310,other,SeedSetLength,L3Tip,1
GRMZM2G125310,other,SeedSetLength,LMAD,0.962977381638918
GRMZM2G125512,Metabolite,X.448388..D.allose.1..17.278,LMAD,1
GRMZM2G125512,Metabolite,X.60961..adenosine..23.825,GRoot,0.0170792772325377
GRMZM2G125668,Metabolite,X.444972..fumaric.acid..10.94,GShoot,1
GRMZM2G125668,other,NIROil,GRoot,1
GRMZM2G125853,Metabolite,X.204..allantoin.1..17.293,L3Tip,1
GRMZM2G125853,Metabolite,X.738..L.glutamine.2..14.083,L3Tip,1
GRMZM2G125935,Female Inflorescence,EarRankNumber,L3Tip,1
GRMZM2G125935,Seed Traits,TotalKernelNum,L3Tip,0.186548312352829
GRMZM2G126002,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,GRoot,0.00101736713442713
GRMZM2G126002,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,GShoot,0.000631044245282375
GRMZM2G126002,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,Kern,1
GRMZM2G126002,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,L3Base,0.268522796397852
GRMZM2G126002,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,L3Tip,1
GRMZM2G126002,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,LMAN,1
GRMZM2G126002,Metabolite,X.239..Beta..alanine..1..12.044,GShoot,1
GRMZM2G126002,Metabolite,X.239..Beta..alanine..1..12.044,L3Base,1
GRMZM2G126002,Metabolite,X.239..Beta..alanine..1..12.044,L3Tip,1
